userapproleid,workappid,workappname,workappcategoryid,userid,typeofworkname,userroleid,permissionlevelid,permissionlevelisprivileged
f355b942-a515-4b2a-a980-7e6578276971,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,f8321f3a-1aa9-401d-b425-57e94ff9aefe,Other,1,,
7beafe2f-7d03-45ed-a176-277a74707143,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,4fb8d8bd-3e4e-4f9c-8524-0ab83e487505,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
2a3c8cf6-29cb-4254-b58b-c69c9f1cd40a,a11d8fa7-ec70-4c6a-b5de-3057ca5fc57f,Salesforce,4,a104253c-6316-4b7e-bcfe-5ec09c0638f9,Other,1,,
a9407d5f-92a0-4f69-bb14-ae32e7b235ec,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,61836a05-d1f1-4f07-badc-1f3e495a10e9,Other,1,,
8d2edb02-60a4-4c3d-aa57-a7ccea783262,b21c8e4c-596a-4dd4-bb41-faeb55816d92,Notion,9,46ea8ce8-9649-401f-be84-b32b32d114e0,Other,1,db51ec9b-d12d-4451-ba76-cbe858e5e78e,False
1c527d88-64ef-4fb6-9e70-21fa58f49d61,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,4dbb3a47-377d-4139-9ee6-4a5806761c66,Administration,2,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
3817364f-1800-4c32-8a94-8b61380f2163,a11d8fa7-ec70-4c6a-b5de-3057ca5fc57f,Salesforce,4,ac23613a-58cc-450a-8ffb-8a37d199b381,Other,1,,
7616a58b-f5a4-420e-8869-ce0fd2b76b7d,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,7a7a43bd-d612-4635-8428-104b8c3a4e33,Other,1,,
3f28981e-a70f-4d4f-9cb8-bc01b869fc47,c10215b5-3e74-4e96-9403-dcdc18b69442,Hightouch,7,cb1f3e5b-79fe-411a-a44a-794efc0492b2,Other,1,,
9ddd64c8-82dc-454d-a5b5-171098ce0e0c,63e4a948-63be-421d-808e-9d7ff8d883a4,Vimeo,13,a5bd7b19-f493-4673-b905-9db7338cbc7d,Other,1,a3a338ff-5293-45ca-9819-a0b7e198ddca,False
97e2e91d-5eba-4a09-92cb-49f4a4d9bb42,28d9a97b-881a-4e76-b8da-1b39507cb7ec,Microsoft 365,0,ca808231-fab0-4f64-9bbb-52caddc97396,Other,1,51615982-7441-4bc8-931c-28d2a5962b15,False
bbd46e16-35b8-49b9-a321-97841486652a,28d9a97b-881a-4e76-b8da-1b39507cb7ec,Microsoft 365,0,979397fa-ab38-4297-970e-6a5b03e7f71a,Other,1,d0d7013d-96e9-4368-83a4-f22964ee296e,False
a7dab32a-165f-4508-bffc-8f01ad88701f,28d9a97b-881a-4e76-b8da-1b39507cb7ec,Microsoft 365,0,4dbb3a47-377d-4139-9ee6-4a5806761c66,Administration,2,51615982-7441-4bc8-931c-28d2a5962b15,False
3d0fdf98-4dba-47ff-8e53-2d664b0401fa,936a6328-2eae-4883-90f3-b08653640d42,ClickUp,9,4dbb3a47-377d-4139-9ee6-4a5806761c66,Administration,2,,
150d3f00-a75b-435c-9880-aa8ac37df5ec,0dfce50e-fde9-4ad8-b461-90d777b03b20,Confluence,9,240cdcdb-0fb9-4bac-8dc3-d881ae45972c,Other,1,,
c14f37ed-5aa5-44fd-9aae-9271cfcb9775,de88ed6d-f93a-4089-8ab6-4f15449035f5,Ahrefs,12,adfad123-7082-475f-b4ae-87d6138b7e98,Other,1,,
9a7a9165-0ace-4e11-b9e8-e0f91bc3e15a,c10215b5-3e74-4e96-9403-dcdc18b69442,Hightouch,7,a971c58a-89cb-4ef5-a7ed-e90168344abb,Administration,2,,
b8f44dc2-6b4e-4e83-a390-e9d7373b0683,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,240cdcdb-0fb9-4bac-8dc3-d881ae45972c,Other,1,07198366-dac6-4923-896f-4c668342e834,False
35533a2a-cde1-4c70-bda7-adbfd4062f34,936a6328-2eae-4883-90f3-b08653640d42,ClickUp,9,a200c8da-724c-4fe5-be84-89d7ecaa0ce3,Other,1,,
6efd5e08-9091-41af-b272-3c743bc29936,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,a104253c-6316-4b7e-bcfe-5ec09c0638f9,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
c6f8e0ce-c6f6-4e9a-b7a3-ac60d04869b1,d924013a-0554-425d-872d-fc0973c6a732,Looker,7,5e0aeb86-0e79-4849-9f9e-69a430b61d3f,Other,1,,
648ceb48-2421-4107-9e6a-17a27aa6084b,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,a104253c-6316-4b7e-bcfe-5ec09c0638f9,Other,1,,
d41bce5e-71bf-4c84-9b37-f3c1a176ac70,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,4dbb3a47-377d-4139-9ee6-4a5806761c66,Administration,2,04263720-ea25-4616-b1eb-44929bb4da49,False
bc948b7e-f4d8-407f-afeb-219dd91e2f43,b21c8e4c-596a-4dd4-bb41-faeb55816d92,Notion,9,1afbabf7-1de0-455f-b92e-9b8a0f6febc9,Other,1,db51ec9b-d12d-4451-ba76-cbe858e5e78e,False
ba0afbe8-07b5-4da0-af0c-96f4db532485,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,0e58cf28-dc3e-4099-95da-e68422031724,ITAndOrganization,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
109ca533-9cb9-4d1c-b8ae-9f2ec8e859de,fdde40e9-607e-4ca7-8dd2-b8400ab512ad,DemoCompany,11,890c31a6-7dd0-4402-8012-5a3c076f39d0,ServiceAndSupport,1,50b8702a-de7c-4b41-a2a8-fe9dcf928c91,False
f940a9c4-c718-4346-8fe5-c075b712b1a6,1034456b-d261-4d6d-8f48-2569563d7145,MongoDB Cloud,7,8cb14ef1-5434-4e55-a75d-a269d9a8128d,SoftwareDevelopment,1,,
41c86e1a-d47d-4d1f-98a0-20918065d402,5fed7017-b99c-4a0c-92d2-5836f61fe0d3,Google Ads,12,5ef65be4-b915-4190-9ae2-d7106ecd669c,Other,1,,
fcf51d95-63d2-48a4-a281-0fd7ef68a05f,28d9a97b-881a-4e76-b8da-1b39507cb7ec,Microsoft 365,0,cb1f3e5b-79fe-411a-a44a-794efc0492b2,Other,1,51615982-7441-4bc8-931c-28d2a5962b15,False
f4d1c5d6-5b4b-4c2e-8cb2-1171f163544e,28d9a97b-881a-4e76-b8da-1b39507cb7ec,Microsoft 365,0,ca6b2b0e-2f20-4b0f-9dbb-5c900851b632,ProductManagement,3,51615982-7441-4bc8-931c-28d2a5962b15,False
d785f337-e1e7-4cde-b2b8-ebc44b478959,28d9a97b-881a-4e76-b8da-1b39507cb7ec,Microsoft 365,0,a971c58a-89cb-4ef5-a7ed-e90168344abb,Administration,2,51615982-7441-4bc8-931c-28d2a5962b15,False
d880aedc-6671-49fc-b353-30da49c0558f,28d9a97b-881a-4e76-b8da-1b39507cb7ec,Microsoft 365,0,9b703dc8-34a6-44b0-8cf2-eb8508178713,Other,1,51615982-7441-4bc8-931c-28d2a5962b15,False
fcefc9c3-d782-47d9-a5d9-dddcb073e0e5,28d9a97b-881a-4e76-b8da-1b39507cb7ec,Microsoft 365,0,90019780-2b38-4159-8876-515cc1174eb4,Other,1,51615982-7441-4bc8-931c-28d2a5962b15,False
741b949c-4e6b-4967-9920-744bdda968cf,5ad3f318-7e03-4c77-8bba-161fbed7d19f,Google Analytics,7,a878a105-7a66-46f8-8ccc-f1efd2697a6b,Other,1,,
0f7b270c-0e2c-4bcc-8ed1-06361ad1e3ce,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,f8a687e5-adc2-4583-a63e-7a36efd0e100,Other,1,,
8affb074-aa94-4370-83ea-0e99accca290,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,4d7c5b08-1ced-44a4-87f0-c19237e8648e,Other,1,,
4c291142-1f73-4c4f-a21f-9b800b60abc9,7b900372-e3e1-435e-be81-d5c256ef7a98,Amplitude,7,6e08e18b-1787-42bd-a860-fd3cb696f110,ITAndOrganization,1,,
2d9923b5-3ff1-4ddb-aec6-0244017cdea0,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,6c6f0d75-d0c5-4130-8a9b-f9cf5bd28def,Other,1,,
0a9a6d1f-cc27-4d33-923c-0e9382e452da,0dfce50e-fde9-4ad8-b461-90d777b03b20,Confluence,9,6c6f0d75-d0c5-4130-8a9b-f9cf5bd28def,Other,1,,
247225f9-2b71-41f7-9b00-7684c57ff0cd,d566bf00-d3ef-43c4-b8d8-5899cd167602,Aircall,16,c68bc2fd-cef7-42d2-9f75-7e0bfba57dc6,BusinessDevelopment,1,,
afc2f4c6-3262-48a8-bb12-4d861db8bcf3,8b034d9e-e4c5-408b-bdec-09f647fdc94d,Calendly,9,1afbabf7-1de0-455f-b92e-9b8a0f6febc9,Other,1,,
4b99fdd0-76c3-4ca4-8c4c-8efde5b5543a,30e8ca2d-e334-4b31-ba1b-c57dc538eda7,DATEV Unternehmen online,11,f8a687e5-adc2-4583-a63e-7a36efd0e100,Other,1,,
53cede9e-39bc-4778-96fc-d41979cae8c1,a11d8fa7-ec70-4c6a-b5de-3057ca5fc57f,Salesforce,4,5e0aeb86-0e79-4849-9f9e-69a430b61d3f,Other,1,8cf00d99-1abd-4013-9b02-213813d13d00,False
e64ffb7a-b84f-4ca7-bc5b-a0299f7c2fff,6a75f2e2-60ec-4acc-a3f3-1287ef0346f0,OpenAI platform,2,7a7a43bd-d612-4635-8428-104b8c3a4e33,Other,1,,
f2eb8437-bbd2-4456-9532-1bd867a46a34,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,61836a05-d1f1-4f07-badc-1f3e495a10e9,Other,1,,
89dea929-72f8-43fa-9015-18b83ca3fc72,8b034d9e-e4c5-408b-bdec-09f647fdc94d,Calendly,9,7a7a43bd-d612-4635-8428-104b8c3a4e33,Other,1,,
857ed11b-6856-4885-8451-c16dcb1568fc,606f2ae5-5b0c-42f9-bf01-81fcfc376ba4,Loom,15,834b566e-53dd-493b-a77d-6378867a5591,Other,1,,
e8b10093-a697-480c-8ac7-25fe56e3201c,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,4fb8d8bd-3e4e-4f9c-8524-0ab83e487505,Other,1,,
5d84c13b-30b7-4adc-a6d9-e991a3ffd0ff,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,90a92c79-601d-4cca-9501-86cdce3daf14,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
97b57f42-80f3-4133-b03d-824728ab8001,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,70b89cb8-74c5-4d17-af7e-ea977a4daab1,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
b683202e-71ef-48da-a701-042251d96dff,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,adfad123-7082-475f-b4ae-87d6138b7e98,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
d74257fc-7e2e-4b4d-a053-58e0c75246e5,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,0bbb2902-0fa3-458b-9afd-a0e7121ca6e4,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
ac43e00c-0bba-4b87-b40c-b3256e92765b,63e4a948-63be-421d-808e-9d7ff8d883a4,Vimeo,13,73fff436-94c4-49b9-8c4c-9b61ba298cba,Administration,3,a3a338ff-5293-45ca-9819-a0b7e198ddca,False
0d74f602-30f2-4838-877d-b2996571308e,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,23e8dceb-f94d-480d-804b-e8fb9091b4ab,Other,1,,
137d55db-03ee-4131-881c-72a555d17b55,7528f08e-a6ed-40e2-9dda-d870806a15ff,TubeBuddy,12,2b069e10-2a1b-486f-ba35-332bc28d33c4,Other,1,,
ecb58c0a-bf02-4a37-8d14-cbb5ab77f00a,7528f08e-a6ed-40e2-9dda-d870806a15ff,TubeBuddy,12,adfad123-7082-475f-b4ae-87d6138b7e98,Other,1,,
a35ccb6d-3f74-42c7-8402-43873763a4cd,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,a200c8da-724c-4fe5-be84-89d7ecaa0ce3,Other,1,,
9d641965-c58a-4634-b647-55fe9b15facb,ee6aba37-d8a2-4a2a-92af-2533ff03b45d,Figma,6,66c11ed6-8e5c-4029-bbfa-b0f02b724ef9,Other,1,,
42095551-1eac-43dc-97c3-fd2cb64ef29d,ee6aba37-d8a2-4a2a-92af-2533ff03b45d,Figma,6,834b566e-53dd-493b-a77d-6378867a5591,Other,1,,
c7dd3eea-a903-4888-9939-8b1e273605cf,d38690f4-374b-4ea5-8f5c-64a1a030f4bd,Recruitee,10,c55db8ab-0c22-4b66-a198-c021d7894131,Other,1,,
9d2e7fce-c155-4247-b29e-3b269a35baf0,d38690f4-374b-4ea5-8f5c-64a1a030f4bd,Recruitee,10,c6835e86-4d66-438d-879b-4ee4f311cad3,Other,1,,
2d059387-aba8-43c8-92b5-3872d292a7e6,cadaae3e-808a-4f4f-b3eb-67c3e98b9bbb,SEM Rush,12,adfad123-7082-475f-b4ae-87d6138b7e98,Other,1,,
160b5942-4087-458c-950a-1a145c2bbb6d,fed7e01d-6c2d-4122-9fb5-80878b4e64c2,Amazon Web Services,8,70b89cb8-74c5-4d17-af7e-ea977a4daab1,Other,1,,
ef19b91c-d044-49b0-bdf6-c13dca45ca03,fed7e01d-6c2d-4122-9fb5-80878b4e64c2,Amazon Web Services,8,8cb14ef1-5434-4e55-a75d-a269d9a8128d,SoftwareDevelopment,1,,
dcfbb134-e752-4e88-8520-7a6b5fea6d4a,d566bf00-d3ef-43c4-b8d8-5899cd167602,Aircall,16,890c31a6-7dd0-4402-8012-5a3c076f39d0,ServiceAndSupport,1,,
37cd515e-dc94-40c8-b572-c4cee403ac47,9682214e-f7da-4957-bf04-19cecc8bbf18,Miro,9,a200a52e-7e1f-462d-9583-60c06a1c092b,Other,1,,
247004ff-4412-42f2-a561-7e2a7f6f0465,0dfce50e-fde9-4ad8-b461-90d777b03b20,Confluence,9,0bbb2902-0fa3-458b-9afd-a0e7121ca6e4,Other,1,,
faa3dc93-eb54-4d01-885d-abfba2c195e8,9682214e-f7da-4957-bf04-19cecc8bbf18,Miro,9,70b89cb8-74c5-4d17-af7e-ea977a4daab1,Other,1,,
aefc9490-b6f7-4a09-a02b-9e1dfda0810e,daff9d1b-7e98-4d91-9219-ec40ad4b3775,ChatGPT,9,a200a52e-7e1f-462d-9583-60c06a1c092b,Other,1,,
cba31561-ce7a-4313-aba3-195014caef26,9682214e-f7da-4957-bf04-19cecc8bbf18,Miro,9,7a7a43bd-d612-4635-8428-104b8c3a4e33,Other,1,,
3e9c9762-6854-460a-aefb-d1989e23fa32,60673390-7f59-4b67-9f59-57c3decdcdab,Localize,6,ca6b2b0e-2f20-4b0f-9dbb-5c900851b632,ProductManagement,3,,
57789fd4-577c-4c3b-bf13-f5e93ecdfe3b,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,ac05cd76-0d2e-40ad-a68f-536f6d42be5d,Other,1,,
a66003e5-71b3-4105-ad6e-447014bac807,9bd0e93f-ff75-4dc8-b94c-e628a6b45572,Pliant,11,73fff436-94c4-49b9-8c4c-9b61ba298cba,Administration,3,,
d491d34a-6083-427f-9042-86da551e0d0b,52703bf3-51f7-4a4f-922a-0619d8de0566,Adobe Acrobat,13,73fff436-94c4-49b9-8c4c-9b61ba298cba,Administration,3,,
1e063a9d-e8bd-4852-bd2e-726f698e5085,b21c8e4c-596a-4dd4-bb41-faeb55816d92,Notion,9,66c11ed6-8e5c-4029-bbfa-b0f02b724ef9,Other,1,db51ec9b-d12d-4451-ba76-cbe858e5e78e,False
aba21d64-027a-4fff-80ca-cdc5cc7f2b2c,d924013a-0554-425d-872d-fc0973c6a732,Looker,7,36c1b83b-d3e6-4e67-87b4-9f7227eec62a,Other,1,,
3b33e18c-cef5-415a-95a1-061fb5817cef,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,4fb8d8bd-3e4e-4f9c-8524-0ab83e487505,Other,1,c1201abb-fdc1-4802-be61-9b5770d29a47,False
69b5c070-992e-4ca3-a36c-399bc08ba906,a30938b2-564e-4eb9-a2e4-496c80eff28e,Modjo,4,4d7c5b08-1ced-44a4-87f0-c19237e8648e,Other,1,,
792cb38a-4004-415c-afe3-5dabcec140fb,387edef6-1069-439e-a14a-67788b0c9797,Guru,13,5e0aeb86-0e79-4849-9f9e-69a430b61d3f,Other,1,eb5b1b14-ea19-4bcb-9041-5535d9950403,False
d97266ec-f489-4f2a-90da-a8c33def8c2c,daff9d1b-7e98-4d91-9219-ec40ad4b3775,ChatGPT,9,b429d8b2-6d41-4b0a-af1c-14544e82064c,Other,1,,
6184fbdc-1c03-44f2-840f-52a8446ed690,7b900372-e3e1-435e-be81-d5c256ef7a98,Amplitude,7,90a92c79-601d-4cca-9501-86cdce3daf14,Other,1,,
27e3890b-1566-458d-bdd8-c835163c9ddc,e47e9572-ef3c-4d68-a6e0-d435ccef9f84,Pluralsight Skills,19,61836a05-d1f1-4f07-badc-1f3e495a10e9,Other,1,,
13baa026-f3f9-4c77-bfea-3d8e21195e86,fed7e01d-6c2d-4122-9fb5-80878b4e64c2,Amazon Web Services,8,25d26a43-a2be-4cae-8749-2026342a23e4,Other,1,,
1499679b-0b97-46ab-a169-208c1fac5c9a,fed7e01d-6c2d-4122-9fb5-80878b4e64c2,Amazon Web Services,8,b9b01ad9-eb60-4917-8f96-35cf86f544b2,Other,1,,
15c0a114-59f7-432e-9c9b-ef243455bce7,fed7e01d-6c2d-4122-9fb5-80878b4e64c2,Amazon Web Services,8,0bbb2902-0fa3-458b-9afd-a0e7121ca6e4,Other,1,,
6a1fc734-38b0-437a-bed6-a3acf0b71f53,fed7e01d-6c2d-4122-9fb5-80878b4e64c2,Amazon Web Services,8,15f37e29-d8f6-465e-a6ce-9511d2dca32e,Other,1,,
98c4d106-f689-4411-8221-c3279704b5c2,fed7e01d-6c2d-4122-9fb5-80878b4e64c2,Amazon Web Services,8,39252591-6838-4dde-9035-bd0faeba5f3f,Other,1,,
c55a2e29-520a-4dbe-931d-11b310453750,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,48789c28-24f1-4af7-9b43-3bab14219b53,Other,1,,
2b7a1ee1-85e1-4d61-bfc7-68dc292ee7a1,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,48789c28-24f1-4af7-9b43-3bab14219b53,Other,1,,
9c3ae9f8-ef0b-4e1e-b4ed-2bdde965157a,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,a104253c-6316-4b7e-bcfe-5ec09c0638f9,Other,1,c1201abb-fdc1-4802-be61-9b5770d29a47,False
82b28c54-1209-49ae-9a95-048ddaab58c2,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,a104253c-6316-4b7e-bcfe-5ec09c0638f9,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
33aae549-54d0-451c-a544-1756ae74a92b,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,597fb4c1-b58f-461a-ae66-3fbbb7ce250f,Other,1,591dade6-b771-43aa-9b5a-4aa7e20335ac,False
4a498dc4-f989-496b-99f1-459c931d8d71,0a42117d-03f3-413c-9a0c-c7265e64605e,Bird Eats Bug,2,90019780-2b38-4159-8876-515cc1174eb4,Other,1,,
595e97a3-4fba-4329-bb81-8fedbf05f19e,9bd0e93f-ff75-4dc8-b94c-e628a6b45572,Pliant,11,c55db8ab-0c22-4b66-a198-c021d7894131,Other,1,,
ffe777f0-37cb-46f1-9784-2e8b1f51a012,fed7e01d-6c2d-4122-9fb5-80878b4e64c2,Amazon Web Services,8,61836a05-d1f1-4f07-badc-1f3e495a10e9,Other,1,,
7ce1cbf9-794a-4926-a8cb-975598fe3d69,1a75af82-cbd2-4079-9566-bab3f41dfd28,StatusPage,2,07746f62-750a-467a-9b1a-373c3708e8fa,SoftwareDevelopment,1,,
87e00c9a-2ea8-4947-86cb-004b05d04b79,1a75af82-cbd2-4079-9566-bab3f41dfd28,StatusPage,2,63b9d6a5-4ba0-4beb-b37c-e3b3e9a7f85e,Other,1,,
dbbd3688-20f6-4613-9422-fb59d37f00e0,1a75af82-cbd2-4079-9566-bab3f41dfd28,StatusPage,2,4d54e3d6-efc7-4ac5-83d1-640cae31b6e8,Other,1,,
f39d40cd-ed07-450c-9eb8-4d94a55a8e74,1a75af82-cbd2-4079-9566-bab3f41dfd28,StatusPage,2,d0d23ea2-3b44-4e8b-86f5-9926532c0e56,SoftwareDevelopment,1,,
da331aee-b2e9-4ec9-bb35-1147d59fe8c0,873b0566-1c75-4ccd-8ec4-1a0f26acfe90,CircleCI,2,48789c28-24f1-4af7-9b43-3bab14219b53,Other,1,,
0c582687-d4c7-45dc-9bbe-00dc81e4d431,ee6aba37-d8a2-4a2a-92af-2533ff03b45d,Figma,6,7559529e-8054-4a25-b72c-0a4c32bf4ae4,Other,1,,
b273f33d-364a-4b85-b3a1-d27dc3912caf,88ddf13b-c5ea-43b9-83cc-b3f70103bbc9,Zoho People,10,73fff436-94c4-49b9-8c4c-9b61ba298cba,Administration,3,,
01835f76-a1ef-426c-a56e-9b709fcddfef,d3189edb-738c-47b1-a130-ff5bafdf7a9b,BrowserStack,2,b9b01ad9-eb60-4917-8f96-35cf86f544b2,Other,1,,
44c894a5-45b6-4938-8ab8-aa544a483913,673d654e-0bf7-4b94-857c-19dde78c9859,Typeform,6,c55db8ab-0c22-4b66-a198-c021d7894131,Other,1,,
0346837d-2f4b-43c7-94ce-7247cf89e86d,fdde40e9-607e-4ca7-8dd2-b8400ab512ad,DemoCompany,11,b9b01ad9-eb60-4917-8f96-35cf86f544b2,Other,1,50b8702a-de7c-4b41-a2a8-fe9dcf928c91,False
81e02925-2752-423a-bc24-ee4e47ae08b5,eddc5398-2644-4a4c-9ec5-3766fa73267e,Qwilr,4,66c11ed6-8e5c-4029-bbfa-b0f02b724ef9,Other,1,fdbebbdc-be0b-45d2-98f6-e4f656bf390a,False
0aa63a4a-5915-496f-9459-dd7c09e7f0bd,9682214e-f7da-4957-bf04-19cecc8bbf18,Miro,9,263dc271-8906-48e4-bd6b-2347ff78cf74,Sales,1,,
f4d46140-2457-429d-9542-c9ca21dfae35,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,46ea8ce8-9649-401f-be84-b32b32d114e0,Other,1,,
0a10dee4-c224-42a2-88ef-84fb31f5ca56,a11d8fa7-ec70-4c6a-b5de-3057ca5fc57f,Salesforce,4,8cce2d60-deee-4036-80c6-231d5898e6a0,Other,1,,
d6a43c72-8dfb-4878-ae68-c5586165f4f2,a48ab818-0611-4ae1-b2dc-fbb2fb1f3591,Microsoft Advertising,12,7914fa7c-dfff-4477-aba6-b2b92adfd1d1,Other,1,,
973eed1a-f41c-49e9-b7ac-0c830b60ea77,b3b9d685-2b23-444b-90d8-0df45e77031e,Google Ad Manager,12,7914fa7c-dfff-4477-aba6-b2b92adfd1d1,Other,1,,
f59ff609-e6d4-4bf6-8762-510a6ac778b1,b3b9d685-2b23-444b-90d8-0df45e77031e,Google Ad Manager,12,a971c58a-89cb-4ef5-a7ed-e90168344abb,Administration,2,,
41aa1523-3c2a-4326-ab81-2f70c0ff7d59,55e98b10-04aa-446f-a74f-6255b1e88049,Meta Business Suite,12,7914fa7c-dfff-4477-aba6-b2b92adfd1d1,Other,1,,
81d24d8d-0543-4b43-92a8-98c38f90bd68,0dfce50e-fde9-4ad8-b461-90d777b03b20,Confluence,9,3798b13e-695e-4fa2-87e0-a4ea97cc67ce,Other,1,,
c6abf0d0-162a-49d4-8163-1d0206ba5d52,fdde40e9-607e-4ca7-8dd2-b8400ab512ad,DemoCompany,11,70b89cb8-74c5-4d17-af7e-ea977a4daab1,Other,1,50b8702a-de7c-4b41-a2a8-fe9dcf928c91,False
26ad9ba9-824f-4886-ab5b-19e673f483e2,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,48789c28-24f1-4af7-9b43-3bab14219b53,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
e131e011-5718-44a5-9fce-0bdf0f67e898,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,7b6ac2b4-199f-4738-842e-0a5838efd6da,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
5c50fc13-3596-4041-8399-fd66907181b3,04c073f8-2437-47a7-866d-a80a957de3b3,Zoom,15,dd1a21b7-5bd6-4837-a476-c67937c7fd7d,Other,1,961a927e-fe39-47d8-bc23-a7be508f7f55,False
ac96db2f-b1a2-4930-8b9e-f3dc2eaf7b16,1cba6a3d-01ba-4904-8c24-27e0e7cfe5c4,OpsGenie,2,68be0762-db03-4de1-a241-e0c1e149610e,Other,1,,
74730b49-6a4b-4683-9af6-e260b93701ef,fdde40e9-607e-4ca7-8dd2-b8400ab512ad,DemoCompany,11,4fb8d8bd-3e4e-4f9c-8524-0ab83e487505,Other,1,50b8702a-de7c-4b41-a2a8-fe9dcf928c91,False
d31a4497-207b-4cce-a8f3-e21f44b01321,b8177d69-82ad-467b-91e5-71df1b3fa13c,Intercom,16,5e0aeb86-0e79-4849-9f9e-69a430b61d3f,Other,1,,
29783951-dd6f-4472-a7ed-32cc290c2b5d,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,4fb8d8bd-3e4e-4f9c-8524-0ab83e487505,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
b2ff179f-95db-42d7-a5b7-b306b1d494e6,3ca478e6-5c40-4c13-a349-af3eba9aa100,Dux-Soup,12,644a8c7f-2bba-4619-a9bb-51ff9cc37ad4,Other,1,29b2afab-a945-4bdb-ac5d-b273d4092bbb,False
db535ce5-54a8-4951-8542-01f786fdd1fc,0dfce50e-fde9-4ad8-b461-90d777b03b20,Confluence,9,48789c28-24f1-4af7-9b43-3bab14219b53,Other,1,,
7e4b5d07-54ce-448b-8add-ae71cfd90822,9bd427e2-1bde-453f-a878-57739b24e830,CodeSandbox,2,48789c28-24f1-4af7-9b43-3bab14219b53,Other,1,,
05b1d38a-70c7-458c-a4d5-a067b1bb7b08,d3d51b17-bbe6-458d-b41b-20a99b84f7b0,Figures,10,ca6b2b0e-2f20-4b0f-9dbb-5c900851b632,ProductManagement,3,,
a3c75a7e-c08b-48bf-9e5f-1d7eab7df597,d3189edb-738c-47b1-a130-ff5bafdf7a9b,BrowserStack,2,5e07d690-586a-49ce-9c1d-d37ebecf726e,Design,1,c9400a3c-0ab5-4b48-974b-4938a12de283,False
ca1f58ec-fdbb-4207-8115-17558e928132,d3d51b17-bbe6-458d-b41b-20a99b84f7b0,Figures,10,4fc5737a-8624-4549-b594-412196860fb7,HumanResources,1,,
3f635ed8-6936-4db8-8bb9-37d59fc45507,4ca7f3e3-d390-4eaa-ab7b-fa6c986a38d5,DocuSign,24,73fff436-94c4-49b9-8c4c-9b61ba298cba,Administration,3,,
54a5b6c9-b063-49b1-8caf-3df365e69ffb,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,d0d23ea2-3b44-4e8b-86f5-9926532c0e56,SoftwareDevelopment,1,,
930a5880-e052-4e56-9d0a-7aca2b1e0cef,6d5b4c10-9d31-4c72-9bda-71e0885f0728,ADPList,19,adfad123-7082-475f-b4ae-87d6138b7e98,Other,1,,
